[TimeStamp] << NMS >> [Info] -> NMS started.
[TimeStamp] << CalculationEngine >> [Info] -> CalculationEngine started.
[TimeStamp] << SCADA >> [Info] -> SCADA started.
[TimeStamp] << TransactionCordinator >> [Info] -> TransactionCordinator started.
[TimeStamp] << UI >> [Info] -> UI started.
[TimeStamp] << NMS >> [Info] -> NMS sent model on CalculationEngine.
[TimeStamp] << NMS >> [Info] -> NMS sent model on SCADA.
[TimeStamp] << CalculationEngine >> [Info] -> CalculationEngine recived WeatherForecast.
[TimeStamp] << CalculationEngine >> [Info] -> CalculationEngine started calculating Production.
[TimeStamp] << CalculationEngine >> [Info] -> CalculationEngine started calculating Consumption.
[TimeStamp] << CalculationEngine >> [Info] -> CalculationEngine created TreeGraph.
[TimeStamp] << CalculationEngine >> [Info] -> CalculationEngine colored graph.
[TimeStamp] << CalculationEngine >> [Info] -> CalculationEngine sent data on UI.
[TimeStamp] << SCADA >> [Info] -> SCADA connected with Simulator.
[TimeStamp] << UI >> [Info] -> user turned breaker off.
[TimeStamp] << CalculationEngine >> [Info] -> CalculationEngine calculating changes in grid.
[TimeStamp] << CalculationEngine >> [Info] -> CalculationEngine turning off Generator.
[TimeStamp] << CalculationEngine >> [Info] -> CalculationEngine sent changes to SCADA.
[TimeStamp] << SCADA >> [Info] -> SCADA turned off Generator.
[TimeStamp] << SCADA >> [Info] -> SCADA started new aquisiton.
[TimeStamp] << CalculationEngine >> [Info] -> CalculationEngine recived aquisition from SCADA.
[TimeStamp] << CalculationEngine >> [Info] -> CalculationEngine sent updated data to UI.
[TimeStamp] << UI >> [Info] -> UI refresh views with updated data.1/10/2021 9:51:09 PM << UI >> [Info] -> UI is started.
1/23/2021 8:59:11 PM << UI >> [Info] -> UI is started.
1/23/2021 8:59:54 PM << UI >> [Info] -> UI is started.
1/23/2021 9:03:26 PM << UI >> [Info] -> UI is started.
1/23/2021 9:06:06 PM << UI >> [Info] -> UI is started.
1/23/2021 9:08:12 PM << UI >> [Info] -> UI is started.
1/23/2021 9:16:27 PM << UI >> [Info] -> UI is started.
1/23/2021 9:23:57 PM << UI >> [Info] -> UI is started.
1/23/2021 9:38:40 PM << UI >> [Info] -> UI is started.
1/23/2021 9:47:00 PM << UI >> [Info] -> UI is started.
1/23/2021 9:49:26 PM << UI >> [Info] -> UI is started.
1/23/2021 9:50:30 PM << UI >> [Info] -> UI is started.
1/23/2021 9:51:57 PM << UI >> [Info] -> UI is started.
1/23/2021 9:56:42 PM << UI >> [Info] -> UI is started.
1/23/2021 10:00:11 PM << UI >> [Info] -> UI is started.
1/23/2021 10:04:54 PM << UI >> [Info] -> UI is started.
1/23/2021 11:24:25 PM << UI >> [Info] -> UI is started.
1/23/2021 11:25:12 PM << UI >> [Info] -> UI is started.
1/23/2021 11:43:21 PM << UI >> [Info] -> UI is started.
1/23/2021 11:44:19 PM << UI >> [Info] -> UI is started.
1/23/2021 11:45:58 PM << UI >> [Info] -> UI is started.
1/23/2021 11:48:44 PM << UI >> [Info] -> UI is started.
1/23/2021 11:51:48 PM << UI >> [Info] -> UI is started.
1/23/2021 11:54:10 PM << UI >> [Info] -> UI is started.
1/23/2021 11:57:09 PM << UI >> [Info] -> UI is started.
1/23/2021 11:59:30 PM << UI >> [Info] -> UI is started.
1/24/2021 1:25:16 PM << UI >> [Info] -> UI is started.
1/24/2021 1:31:31 PM << UI >> [Info] -> UI is started.
1/24/2021 1:41:20 PM << UI >> [Info] -> UI is started.
1/24/2021 1:49:47 PM << UI >> [Info] -> UI is started.
1/24/2021 2:49:09 PM << UI >> [Info] -> UI is started.
1/24/2021 3:09:05 PM << UI >> [Info] -> UI is started.
1/24/2021 3:14:58 PM << UI >> [Info] -> UI is started.
1/24/2021 3:17:31 PM << UI >> [Info] -> UI is started.
1/24/2021 3:20:08 PM << UI >> [Info] -> UI is started.
1/24/2021 3:21:26 PM << UI >> [Info] -> UI is started.
1/24/2021 3:33:18 PM << UI >> [Info] -> UI is started.
1/24/2021 3:43:32 PM << UI >> [Info] -> UI is started.
1/24/2021 3:44:25 PM << UI >> [Info] -> UI is started.
1/24/2021 4:07:43 PM << UI >> [Info] -> UI is started.
1/24/2021 4:10:26 PM << UI >> [Info] -> UI is started.
1/24/2021 4:12:39 PM << UI >> [Info] -> UI is started.
